TermId;Term;P - Exact Match;R - Exact Match;F - Exact Match;P - Decision Trees;R - Decision Trees;F-Decision Trees;P-Naïve Bayes;R-Naïve Bayes;F-Naïve Bayes;P - MaxEnt;R-MaxEnt;F-MaxEnt;UMLS
2561;Cerebrovascular Disorders;0,297393365;0,0251;0,046292881;0,986065331;0,69772533;0,817181042;0,800737158;0,981317065;0,881868189;0,996279552;0,918525833;0,955047508;1
2562;Ceremonial Behavior;0;0;0;0,944569487;0,474460229;0,606413758;0,729825688;0,987902531;0,839396482;0,983632383;0,676942613;0,79867;1
2571;Cerumen;0,753472222;0,355737705;0,483296214;0,998111084;0,773701224;0,871493071;0,682752656;0,983517672;0,80585835;0,998084736;0,771103825;0,866062038;1
2574;Cervical Vertebrae;0,434129089;0,0491;0,088222082;0,989162423;0,777791157;0,870826977;0,808242884;0,985214591;0,887987204;0,998421388;0,928190833;0,961740256;1
2575;Uterine Cervicitis;0,7;0,003479125;0,006923838;0,993852661;0,713693903;0,830263579;0,778000599;0,987875528;0,870326047;0,996870327;0,851961103;0,917755947;1
2577;Uterine Cervical Diseases;0;0;0;0,983457422;0,799771356;0,882117214;0,790612008;0,986328087;0,877675801;0,994718933;0,853025356;0,917451623;1
2578;Uterine Cervical Dysplasia;0,833333333;0,00485594;0,009655616;0,994136855;0,884116776;0,935897274;0,965536127;0,974131033;0,969807098;0,994165355;0,893233094;0,939670914;1
2579;Uterine Cervical Erosion;0;0;0;0,99573028;0,716786575;0,833281151;0,711398304;0,978050151;0,823482346;1;0,903125;0,947389226;1
2581;Uterine Cervical Incompetence;1;0,000984252;0,001966568;0,977906895;0,878888216;0,92561296;0,787246099;0,995928687;0,879308166;0,996872469;0,893332052;0,940421184;1
2582;Cervix Mucus;0,918918919;0,012527634;0,024718284;0,973376192;0,714814897;0,824030396;0,812384822;0,984688581;0,890229914;0,999397611;0,898409186;0,944814558;1
2583;Uterine Cervical Neoplasms;0,333333333;0,0002;0,00039976;0,972077989;0,830839986;0,895857277;0,851103875;0,980947344;0,911418016;0,996195084;0,949655;0,972019137;1
2590;Cestode Infections;0,666666667;0,026748185;0,05143277;0,710646245;0,889455216;0,789988244;0,786168164;0,97831144;0,871706378;0,998385272;0,787274078;0,876705318;1
2598;Chagas Cardiomyopathy;0,953846154;0,04505814;0,086051353;0,993947892;0,96641722;0,979964422;0,935733341;0,984202535;0,959333398;0,993350275;0,832792849;0,904428292;1
2602;Chancroid;0,775894539;0,570637119;0,657621708;0,987564195;0,807007032;0,887679584;0,753721205;0,999190283;0,859034902;0,998519884;0,911594622;0,951655723;1
2607;Charcot-Marie-Tooth Disease;0,848664688;0,532093023;0,65408805;0,988673849;0,897589735;0,940889604;0,970161429;0,971916494;0,971005228;0,994198233;0,887731451;0,937338772;1
2609;Chediak-Higashi Syndrome;0,779193206;0,481627297;0,595296026;0,978416842;0,792892191;0,875517305;0,780683475;0,991075212;0,873146657;0,99756215;0,901199932;0,945761947;1
2636;Cherubism;0,920152091;0,837370242;0,876811594;0,993026463;0,878640955;0,932253421;0,698760267;1;0,822456168;0,990916667;0,761761084;0,855610603;1
2637;Chest Pain;0,359516361;0,642393111;0,46102136;0,971152028;0,796540279;0,875211948;0,890458508;0,965360097;0,926388063;0,989359289;0,80365233;0,883877797;1
2639;Cheyne-Stokes Respiration;0,842105263;0,484848485;0,615384615;0,998545435;0,815446622;0,897579712;0,877922337;0,969500923;0,92073901;1;0,807204082;0,8904803;1
2640;Chiari-Frommel Syndrome;0,612244898;0,24;0,344827586;0,947626206;0,65711325;0,771108715;0,695817402;0,985234508;0,814550927;1;0,830705128;0,903435116;1
2642;Chick Embryo;0,319777648;0,2186;0,259681635;0,978256106;0,753860938;0,851437551;0,892977694;0,961306458;0,925876845;0,998772057;0,9707325;0,984452855;1
2644;Chickenpox;0,881060116;0,234797588;0,37078346;0,992888091;0,822600077;0,899695763;0,764894684;0,99107364;0,863409828;0,996500167;0,831126784;0,905270743;1
2647;Chilblains;0,604651163;0,346666667;0,440677966;0,934151297;0,722961572;0,80491699;0,643419029;0,975860542;0,773450134;1;0,83;0,902859541;1
2652;Child Behavior;0,216885007;0,047766617;0,078290568;0,955973637;0,836159502;0,892028433;0,888674575;0,98835254;0,935854451;0,990322472;0,827202791;0,899789088;1
2653;Child Behavior Disorders;0,869565217;0,002;0,003990821;0,956111213;0,746110133;0,838134923;0,818901815;0,993057583;0,897603376;0,998247195;0,936499167;0,965917995;1
2657;Child Development;0,177191907;0,0289;0,049694781;0,955691008;0,70860914;0,813722197;0,806748875;0,982883648;0,886137873;0,998384683;0,9237425;0,959321196;1
2659;Child Development Disorders, Pervasive;0;0;0;0,969646672;0,943528595;0,95635445;0,934263826;0,964658065;0,949180863;0,994350077;0,845827682;0,912145722;1
2660;Child Guidance;0,352601156;0,162234043;0,222222222;0,795648294;0,810770644;0,779814603;0,741167987;0,96170741;0,837058081;0,997717309;0,817916667;0,895683793;1
2663;Child Language;0,512953368;0,041078838;0,076066078;0,96816141;0,954154121;0,961097193;0,966470561;0,977695929;0,972039922;0,995819163;0,921565303;0,956677596;1
2665;Child Psychiatry;0,587731812;0,193973635;0,291681416;0,976169032;0,808975365;0,884726723;0,755056576;0,995399556;0,858688062;0,997511731;0,825353138;0,901627251;1
2666;Child Psychology;0,453947368;0,0069;0,013593381;0,964153702;0,742897422;0,839167406;0,809551577;0,994175139;0,892408877;0,995072524;0,818849167;0,897626698;1
2667;Child Reactive Disorders;0;0;0;0,961439076;0,833134328;0,892475466;0,74109078;0,998123471;0,850265745;1;0,897937095;0,944586588;1
2668;Child Rearing;0,644351464;0,069510269;0,125483805;0,749974172;0,932243841;0,831192247;0,771429609;0,997361674;0,869943413;0,998252588;0,849410176;0,916885855;1
2671;Child, Exceptional;0;0;0;0,93750208;0,810397818;0,868622369;0,720533782;0,997180862;0,836138032;1;0,860357143;0,922433194;1
2672;Child, Gifted;0;0;0;0,975843045;0,800593192;0,879163491;0,718126975;0,996718137;0,834592329;1;0,825623679;0,899903312;1
2690;Chlamydia Infections;0,863481229;0,0253;0,049159623;0,998257801;0,876641186;0,933499645;0,935999244;0,982261063;0,958555996;0,995407314;0,891863333;0,939750949;1
2736;Chloroplasts;0,936504425;0,4233;0,583057851;0,99131708;0,808398397;0,890515661;0,929625543;0,99155409;0,959586077;0,997494118;0,952531667;0,974088178;1
2754;Choanal Atresia;0,547277937;0,683363148;0,60779634;0,990934781;0,939352632;0,964413764;0,85190648;0,998959853;0,919330238;0,993426625;0,847158009;0,911888841;1
2755;Choice Behavior;0,407284768;0,0123;0,023878858;0,98604888;0,577516549;0,728325548;0,91192017;0,940920147;0,926172787;0,979935546;0,832289167;0,898946011;1
2759;Adenoma, Bile Duct;0,5;0,000588582;0,001175779;0,966465068;0,792481585;0,870831473;0,769899314;0,986502186;0,864773803;0,998161562;0,934640097;0,964432131;1
2761;Cholangitis;0,404314888;0,498375964;0,446444808;0,990352667;0,710270473;0,827194635;0,768402619;0,980517655;0,86157388;0,996780593;0,864449709;0,92366112;1
2769;Cholelithiasis;0,407047388;0,1675;0,237336167;0,783003019;0,900371097;0,83757515;0,811568079;0,988237263;0,891227102;0,998559655;0,9362375;0,965637073;1
2779;Cholestasis;0,29768986;0,2152;0,249811365;0,792488792;0,942467624;0,860987458;0,817094147;0,987346873;0,894177094;0,998832924;0,940536667;0,968344004;1
2780;Cholestasis, Intrahepatic;0,571428571;0,001340034;0,002673797;0,994301561;0,837285854;0,909033682;0,821671611;0,994241185;0,899718931;0,996346828;0,860172491;0,920927857;1
2781;Cholesteatoma;0,586240626;0,549678997;0,567371411;0,996415332;0,723671223;0,838350851;0,771568673;0,991987939;0,867976135;0,998927902;0,83076524;0,90556599;1
2796;Choline Deficiency;0,875862069;0,234101382;0,369454545;0,976311274;0,900313429;0,936688818;0,858166465;0,985093967;0,917150984;0,998106457;0,908992321;0,949926399;1
2799;Cholinergic Fibers;0,440894569;0,032100488;0,059843886;0,972496932;0,900308971;0,934828427;0,947287498;0,900408219;0,92323399;0,991236076;0,938157395;0,963579279;1
2804;Chondroblastoma;0,793162393;0,541423571;0,643550624;0,980793105;0,853423968;0,912524017;0,72030379;0,992468948;0,834592278;0,987158788;0,867620839;0,922773109;1
2805;Chondrocalcinosis;0,736503856;0,387948544;0,508203991;0,992111942;0,819667572;0,897579507;0,728476435;0,992787755;0,840264218;0,998002852;0,853624269;0,917439302;1
2806;Chondrodysplasia Punctata;0,701149425;0,406666667;0,514767932;0,99520839;0,637898266;0,777262662;0,719220578;0,988133387;0,832304885;0,997976838;0,870222222;0,928896497;1
2812;Chondroma;0,825842697;0,272642968;0,409946549;0,958557042;0,555804302;0,70349777;0,761424848;0,985028302;0,858891954;0,997651304;0,824170082;0,89990979;1
2813;Chondrosarcoma;0,7835105;0,603555023;0,681859206;0,971159736;0,815715323;0,886636015;0,791760369;0,973470562;0,873229965;0,991053142;0,855862874;0,917457348;1
2814;Chorda Tympani Nerve;0,797029703;0,29787234;0,433670034;0,992706335;0,816876419;0,896108071;0,898287768;0,992625711;0,94303238;0,996558423;0,883855114;0,935487292;1
2815;Chordae Tendineae;0,682058047;0,36849608;0,478482184;0,972624931;0,916992127;0,943771874;0,869234119;0,994943728;0,927650918;0,998955622;0,899598784;0,945923002;1
2817;Chordoma;0,847337278;0,645626691;0,732855681;0,987310355;0,839545838;0,907405867;0,769055678;0,990781863;0,865854117;0,990461958;0,799126336;0,879295245;1
2819;Chorea;0,462733813;0,504708098;0,482810389;0,989729359;0,691344337;0,813878347;0,751844863;0,985288555;0,852860738;0,996757412;0,82175184;0,89866367;1
2820;Hydatidiform Mole, Invasive;0,4;0,016359918;0,031434185;0,99382421;0,77180232;0,868567287;0,73236376;0,99829837;0,844618986;0,994390716;0,865667517;0,920877384;1
2821;Chorioamnionitis;0,621013133;0,606968215;0,613910355;0,95874713;0,883342043;0,919310628;0,964567539;0,946205973;0,955264902;0,992467081;0,878009909;0,930297378;1
2822;Choriocarcinoma;0,829216467;0,514163373;0,634746366;0,995267683;0,652007834;0,787839698;0,8158726;0,984365305;0,892218306;0,998040441;0,862656284;0,924223966;1
2824;Chorionic Villi;0,511318242;0,276557436;0,358962374;0,992708337;0,876344165;0,930896283;0,942752702;0,964898513;0,95366195;0,995412548;0,927903322;0,960070955;1
2825;Chorioretinitis;0,645687646;0,299459459;0,40915805;0,985137087;0,620085922;0,760494498;0,733355242;0,987569536;0,841610611;0,994616922;0,830741742;0,904060536;1
2828;Choristoma;0,856164384;0,065058987;0,120928733;0,940619544;0,726985576;0,820098767;0,780592623;0,964113965;0,862692195;0,984360904;0,840859452;0,904801203;1
2830;Choroid Neoplasms;1;0,000975134;0,001948368;0,990014567;0,891060923;0,937921372;0,787944555;0,989893183;0,877432323;0,995638594;0,877780228;0,931722126;1
2832;Choroid Hemorrhage;0,25;0,003378378;0,006666667;0,990027433;0,873711449;0,927893107;0,821488819;0,986758594;0,8960009;1;0,830632184;0,904138283;1
2833;Choroiditis;0,689482471;0,467723669;0,557354926;0,991131102;0,772882434;0,868345508;0,723647808;0,993988369;0,837483257;0,997214142;0,854055499;0,917687738;1
2837;Chromaffin Granules;0,658405172;0,435185185;0,524013722;0,991847744;0,916051014;0,952385348;0,920323073;0,972275327;0,945559365;0,99932973;0,979795137;0,989340144;1
2838;Chromaffin System;0,666666667;0,003384095;0,006734007;0,989130635;0,773364351;0,868019767;0,855589275;0,983925534;0,915256899;1;0,95003813;0,973804225;1
2842;Chromatids;0,433858268;0,227874276;0,298806941;0,986363168;0,823472034;0,897553317;0,847784595;0,99057129;0,913594265;0,996952831;0,905896486;0,947902166;1
2856;Chromatophores;0,626943005;0,19437751;0,29675046;0,770697059;0,860319454;0,810908062;0,781442267;0,97052771;0,865720059;0,998300553;0,904135484;0,948221599;1
2862;Chromoblastomycosis;0,793103448;0,457886677;0,580582524;0,998863636;0,840846252;0,912994929;0,702122229;0,996426315;0,823627706;0,998145248;0,81425641;0,89464883;1
2869;Chromosome Aberrations;0,306804734;0,1037;0,155007474;0,985747638;0,709116079;0,824852258;0,849587693;0,979915474;0,910103038;0,998489771;0,9460575;0,970789287;1
2872;Chromosome Deletion;0,299539171;0,0065;0,012723892;0,958891741;0,856951604;0,905052985;0,9430144;0,958457842;0,950667492;0,996313844;0,9810575;0,988403979;1
2873;Chromosome Fragility;0,58490566;0,046441948;0,086051353;0,984393893;0,931782137;0,957351701;0,951039387;0,988517093;0,96939452;0,997451244;0,954855549;0,974444958;1
2875;Chromosomes;0,102618243;0,3888;0,162378884;0,884384165;0,7844221;0,816087377;0,859394978;0,98082871;0,916093388;0,998196073;0,945465;0,969697589;1
2876;Chromosomes, Bacterial;0,25;0,000111;0,000221902;0,958334589;0,842704611;0,896795929;0,95936704;0,973539609;0,966396486;0,988291136;0,931791155;0,958186572;1
2877;Chromosomes, Human;0,306122449;0,00257334;0,005103777;0,979047342;0,821481496;0,893353435;0,938755259;0,90344226;0,92074198;0,991964397;0,866762579;0,924232362;1
2878;Chromosomes, Human, Pair 1;0;0;0;0,948178413;0,912894624;0,930193635;0,956035199;0,950769275;0,953381861;0,987820316;0,903229996;0,942672484;1
2879;Chromosomes, Human, Pair 10;0;0;0;0,958383682;0,884332526;0,91899224;0,949348361;0,950318907;0,949810973;0,993372453;0,907001368;0,947234743;1
2880;Chromosomes, Human, Pair 11;0;0;0;0,946115467;0,9002289;0,922592707;0,957366445;0,940936517;0,949071347;0,991159852;0,912196486;0,948934434;1
2881;Chromosomes, Human, Pair 12;0;0;0;0,940712729;0,88616836;0,912610073;0,950820004;0,959239291;0,954988831;0,992549246;0,908757585;0,947095884;1
2882;Chromosomes, Human, Pair 13;0;0;0;0,980301075;0,860345231;0,91638385;0,954719505;0,938269526;0,946391398;0,996320254;0,890984348;0,939922801;1
2883;Chromosomes, Human, Pair 14;0;0;0;0,972439102;0,862955273;0,914405432;0,952621569;0,938496857;0,945493597;0,994244725;0,907908708;0,948152581;1
2884;Chromosomes, Human, Pair 15;0;0;0;0,973386677;0,874669539;0,921358899;0,951468802;0,974636458;0,962894235;0,995141412;0,899351248;0,944228243;1
2885;Chromosomes, Human, Pair 16;0;0;0;0,944614849;0,869297674;0,905379908;0,956554347;0,945072956;0,95076143;0,99244786;0,926369192;0,957528329;1
2886;Chromosomes, Human, Pair 17;0;0;0;0,94444146;0,875494486;0,908641917;0,958591268;0,933446538;0,945837335;0,993011983;0,904403418;0,94569448;1
2887;Chromosomes, Human, Pair 18;0;0;0;0,984247352;0,821769252;0,895688632;0,948812955;0,938934245;0,943829956;0,99456469;0,879167147;0,932075124;1
2888;Chromosomes, Human, Pair 19;0;0;0;0,949476049;0,893392236;0,92051145;0,943063757;0,955860085;0,949377843;0,991421637;0,910348267;0,948332284;1
2889;Chromosomes, Human, Pair 2;0;0;0;0,95227138;0,903602788;0,9271985;0,946211937;0,945259706;0,945710282;0,992375122;0,918621129;0,953383115;1
2890;Chromosomes, Human, Pair 20;0;0;0;0,962038085;0,895571154;0,927422634;0,939623076;0,966437817;0,95281867;0,993282511;0,910182751;0,94930487;1
2891;Chromosomes, Human, Pair 21;0;0;0;0,977440761;0,831287389;0,898424949;0,950281029;0,949124133;0,94967307;0,996261011;0,889862873;0,938538002;1
2892;Chromosomes, Human, Pair 22;0;0;0;0,964436118;0,8736049;0,916498847;0,956435573;0,960194023;0,958287653;0,992057003;0,884612764;0,93431118;1
2893;Chromosomes, Human, Pair 3;0;0;0;0,949623327;0,920570566;0,934739206;0,958410137;0,94617712;0,952239038;0,995115855;0,930689566;0,961528542;1
2894;Chromosomes, Human, Pair 4;0;0;0;0,935783977;0,891801832;0,91321491;0,949303951;0,960600481;0,954883102;0,994041621;0,888617405;0,936926941;1
2895;Chromosomes, Human, Pair 5;0;0;0;0,940294323;0,894399557;0,916731698;0,952027417;0,94260752;0,947273403;0,993877446;0,912059137;0,950674564;1
2896;Chromosomes, Human, Pair 6;0;0;0;0,940301966;0,891091122;0,915001193;0,949862757;0,938608238;0,944184189;0,992149343;0,900033109;0,942209834;1
2897;Chromosomes, Human, Pair 7;0;0;0;0,977886387;0,845451814;0,906837256;0,947460665;0,95014579;0,948787473;0,99595938;0,90274971;0,946631659;1
2898;Chromosomes, Human, Pair 8;0;0;0;0,973048261;0,872117651;0,919803783;0,957824048;0,956083667;0,956947849;0,991172741;0,909617194;0,947759833;1
2899;Chromosomes, Human, Pair 9;0;0;0;0,943594618;0,871091789;0,905735368;0,956873155;0,944375587;0,95056639;0,992833614;0,898889326;0,942215942;1
2900;Chromosomes, Human, 1-3;0;0;0;0,985076484;0,884793853;0,932216105;0,780045193;0,993977617;0,874016015;1;0,972376586;0,985674762;1
2901;Chromosomes, Human, 13-15;0;0;0;0,980068077;0,773941224;0,864665681;0,785020252;0,991161257;0,876119826;0,999948052;0,955781701;0,976509727;1
2902;Chromosomes, Human, 16-18;0;0;0;0,981412817;0,749988613;0,850012386;0,771561383;0,987704226;0,866318452;1;0,96303027;0,980832241;1
2903;Chromosomes, Human, 19-20;0;0;0;0,977871514;0,797973478;0,878460591;0,778054399;0,991511144;0,871824544;1;0,974824079;0,98685346;1
2904;Chromosomes, Human, 21-22 and Y;0;0;0;0,958843343;0,704964253;0,808701798;0,790104398;0,989206332;0,878487606;1;0,957621542;0,978189242;1
2905;Chromosomes, Human, 4-5;0;0;0;0,972615682;0,78200492;0,866094479;0,76145691;0,991091167;0,861171578;1;0,957611622;0,977716892;1
2906;Chromosomes, Human, 6-12 and X;0;0;0;0,983294569;0,825644471;0,897572498;0,801255155;0,991303078;0,886175783;0,999963276;0,964001543;0,981457772;1
2908;Chronic Disease;0,016096579;0,0072;0,009949561;0,854782793;0,821342467;0,824927991;0,798971954;0,966779509;0,874891615;0,998620467;0,876104167;0,932467244;1
2913;Chyle;0,430997877;0,184043518;0,25794155;1;0,764933263;0,866399721;0,726048485;0,980951967;0,83436276;0,997705708;0,845786732;0,913376103;1
2915;Chylous Ascites;0,752532562;0,638820639;0,6910299;0,998793745;0,86212099;0,925321084;0,72700928;0,990677267;0,838435582;0,988914984;0,84837564;0,910983434;1
2925;Ciliary Motility Disorders;0;0;0;0,994166285;0,892739436;0,940574735;0,898310402;0,990610213;0,942043691;0,995454545;0,870530833;0,926638915;1
2941;Circle of Willis;0,505403159;0,459214502;0,481203008;0,975374378;0,81235694;0,886280727;0,807369618;0,977987349;0,884393949;0,994458739;0,840772932;0,908404627;1
2970;Cleavage Stage, Ovum;0;0;0;0,982401164;0,895264679;0,93663662;0,966181984;0,933108689;0,949323737;0,997146266;0,921599343;0,95679273;1
2971;Cleft Lip;0,86993474;0,5818108;0,697281187;0,996266252;0,825968296;0,903153178;0,838465149;0,99225616;0,908886904;0,996199751;0,891839745;0,940670068;1
2973;Cleidocranial Dysplasia;0,853448276;0,269021739;0,409090909;0,999509804;0,808167945;0,893565715;0,743026013;0,992815308;0,849880146;0,998631436;0,789181785;0,876542739;1
2999;Clone Cells;0,452830189;0,0048;0,009499307;0,896745384;0,898670335;0,897700963;0,935147182;0,935074408;0,935100508;0,997103896;0,976363333;0,98639826;1
3003;Clonorchiasis;0,806366048;0,533333333;0,642027455;0,983568997;0,814570085;0,890624127;0,741721577;0,995995465;0,850071617;0,99721436;0,847976608;0,914642724;1
3015;Clostridium Infections;0,777777778;0,003932584;0,007825601;0,989748272;0,754170642;0,856012309;0,75514597;0,989356156;0,85650002;0,99787879;0,85511343;0,920124482;1
3025;Clubfoot;0,864840989;0,350519155;0,498853503;0,991670513;0,661755216;0,793710921;0,763304643;0,985391665;0,860190136;0,998467796;0,846625265;0,915675241;1
3027;Cluster Headache;0,823232323;0,718061674;0,767058824;0,985576816;0,941349615;0,962916538;0,7897974;0,997902936;0,881646356;0,997995564;0,908576063;0,950397528;1
3034;Coated Pits, Cell-Membrane;0;0;0;0,970308153;0,930198331;0,949788417;0,914533876;0,923782454;0,918938388;0,996294172;0,965961528;0,980701625;1
3039;Cobra Neurotoxin Proteins;0;0;0;0,976458407;0,81153532;0,885548762;0,906456402;0,916168179;0,911024412;0,99701426;0,902731092;0,94599838;1
